writer_id,filepath
0765,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0765a.png
0765,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0765b.png
0765,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0765c.png
0766,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0766a.png
0766,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0766b.png
0766,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0766c.png
0767,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0767a.png
0767,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0767b.png
0767,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0767c.png
0768,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0768a.png
0768,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0768b.png
0768,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0768c.png
0769,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0769a.png
0769,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0769aa.png
0769,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0769b.png
0769,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0769bb.png
0769,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0769c.png
0769,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0769cc.png
0770,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0770a.png
0770,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0770b.png
0770,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0770c.png
0771,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0771a.png
0771,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0771aa.png
0771,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0771b.png
0771,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0771c.png
0771,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0771cc.png
0772,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0772a.png
0772,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0772aa.png
0772,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0772b.png
0772,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0772bb.png
0772,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0772cc.png
0773,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0773a.png
0773,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0773aa.png
0773,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0773b.png
0773,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0773c.png
0774,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0774a.png
0774,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0774b.png
0774,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0774c.png
0775,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0775a.png
0775,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0775aa.png
0775,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0775b.png
0775,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0775bb.png
0775,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0775c.png
0775,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0775cc.png
0775,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0775ccc.png
0776,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0776a.png
0776,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0776b.png
0776,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0776c.png
0777,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0777a.png
0777,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0777b.png
0777,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0777c.png
0778,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0778a.png
0778,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0778b.png
0778,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0778c.png
0779,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0779a.png
0779,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0779b.png
0779,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0779c.png
0780,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0780a.png
0780,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0780b.png
0780,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0780c.png
0781,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0781a.png
0781,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0781b.png
0781,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0781c.png
0782,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0782a.png
0782,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0782b.png
0782,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0782c.png
0783,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0783a.png
0783,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0783b.png
0783,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0783c.png
0784,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0784a.png
0784,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0784b.png
0784,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0784c.png
0785,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0785a.png
0785,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0785b.png
0785,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0785c.png
0786,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0786a.png
0786,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0786b.png
0786,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0786c.png
0787,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0787a.png
0787,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0787b.png
0787,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0787c.png
0788,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0788a.png
0788,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0788b.png
0788,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0788c.png
0789,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0789a.png
0789,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0789b.png
0789,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0789c.png
0790,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0790a.png
0790,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0790b.png
0790,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0790c.png
0791,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0791a.png
0791,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0791b.png
0791,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0791c.png
0792,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0792a.png
0792,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0792b.png
0792,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0792c.png
0793,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0793a.png
0793,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0793b.png
0793,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0793c.png
0794,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0794a.png
0794,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0794b.png
0794,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0794c.png
0795,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0795a.png
0795,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0795b.png
0795,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0795c.png
0796,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0796a.png
0796,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0796b.png
0796,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0796c.png
0797,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0797a.png
0797,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0797b.png
0797,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0797c.png
0798,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0798a.png
0798,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0798b.png
0798,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0798c.png
0799,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0799a.png
0799,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0799b.png
0799,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0799c.png
0800,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0800a.png
0800,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0800b.png
0800,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0800c.png
0801,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0801a.png
0801,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0801b.png
0801,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0801c.png
0802,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0802a.png
0802,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0802b.png
0802,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0802c.png
0803,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0803a.png
0803,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0803b.png
0803,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0803c.png
0804,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0804a.png
0804,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0804b.png
0804,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0804c.png
0805,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0805a.png
0805,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0805b.png
0805,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0805c.png
0806,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0806a.png
0806,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0806b.png
0806,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0806c.png
0807,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0807a.png
0807,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0807b.png
0807,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0807c.png
0808,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0808a.png
0808,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0808b.png
0808,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0808c.png
0809,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0809a.png
0809,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0809b.png
0809,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0809c.png
0810,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0810a.png
0810,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0810b.png
0810,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0810bb.png
0810,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0810c.png
0811,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0811a.png
0811,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0811b.png
0811,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0811c.png
0812,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0812a.png
0812,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0812b.png
0812,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0812c.png
0813,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0813a.png
0813,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0813aa.png
0813,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0813b.png
0813,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0813c.png
0814,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0814a.png
0814,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0814b.png
0814,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0814c.png
0815,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0815a.png
0815,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0815b.png
0815,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0815c.png
0816,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0816a.png
0816,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0816b.png
0816,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0816c.png
0817,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0817a.png
0817,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0817b.png
0817,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0817c.png
0818,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0818a.png
0818,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0818aa.png
0818,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0818b.png
0818,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0818c.png
0819,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0819a.png
0819,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0819b.png
0819,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0819c.png
0820,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0820a.png
0820,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0820b.png
0820,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0820c.png
0821,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0821a.png
0821,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0821b.png
0821,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0821c.png
0822,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0822a.png
0822,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0822b.png
0822,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0822c.png
0823,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0823a.png
0823,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0823b.png
0823,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0823c.png
0824,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0824a.png
0824,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0824b.png
0824,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0824c.png
0825,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0825a.png
0825,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0825b.png
0825,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0825c.png
0826,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0826a.png
0826,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0826b.png
0826,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0826c.png
0827,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0827a.png
0827,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0827b.png
0827,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0827c.png
0828,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0828a.png
0828,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0828b.png
0828,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0828c.png
0829,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0829a.png
0829,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0829b.png
0829,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0829c.png
0830,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0830a.png
0830,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0830b.png
0830,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0830c.png
0831,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0831a.png
0831,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0831b.png
0831,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0831c.png
0832,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0832a.png
0832,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0832b.png
0832,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0832c.png
0833,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0833a.png
0833,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0833b.png
0833,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0833c.png
0834,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0834a.png
0834,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0834b.png
0834,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0834c.png
0835,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0835a.png
0835,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0835b.png
0835,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0835c.png
0836,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0836a.png
0836,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0836b.png
0836,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0836c.png
0837,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0837a.png
0837,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0837b.png
0837,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0837c.png
0837,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0837cc.png
0838,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0838a.png
0838,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0838b.png
0838,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0838c.png
0839,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0839a.png
0839,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0839b.png
0839,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0839c.png
0840,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0840a.png
0840,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0840b.png
0840,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0840c.png
0841,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0841a.png
0841,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0841b.png
0841,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0841c.png
0842,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0842a.png
0842,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0842b.png
0842,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0842c.png
0843,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0843a.png
0843,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0843b.png
0843,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0843c.png
0844,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0844a.png
0844,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0844b.png
0844,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0844c.png
0845,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0845a.png
0845,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0845b.png
0845,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0845c.png
0846,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0846a.png
0846,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0846b.png
0846,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0846c.png
0847,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0847a.png
0847,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0847b.png
0847,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0847c.png
0848,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0848a.png
0848,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0848b.png
0848,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0848c.png
0849,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0849a.png
0849,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0849b.png
0849,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0849c.png
0850,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0850a.png
0850,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0850b.png
0850,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0850c.png
0850,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0850cc.png
0851,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0851a.png
0851,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0851b.png
0851,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0851c.png
0851,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0851cc.png
0852,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0852a.png
0852,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0852aa.png
0852,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0852b.png
0852,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0852c.png
0852,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0852cc.png
0853,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0853a.png
0853,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0853b.png
0853,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0853c.png
0854,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0854a.png
0854,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0854aa.png
0854,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0854b.png
0854,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0854c.png
0855,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0855a.png
0855,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0855b.png
0855,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0855c.png
0856,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0856a.png
0856,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0856aa.png
0856,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0856b.png
0856,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0856bb.png
0856,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0856c.png
0856,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0856cc.png
0857,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0857a.png
0857,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0857b.png
0857,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0857c.png
0858,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0858a.png
0858,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0858b.png
0858,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0858c.png
0859,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0859a.png
0859,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0859b.png
0859,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0859c.png
0860,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0860a.png
0860,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0860b.png
0860,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0860c.png
0861,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0861a.png
0861,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0861aa.png
0861,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0861b.png
0861,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0861bb.png
0861,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0861c.png
0861,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0861cc.png
0862,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0862a.png
0862,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0862b.png
0862,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0862c.png
0863,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0863a.png
0863,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0863b.png
0863,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0863c.png
0864,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0864a.png
0864,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0864aa.png
0864,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0864b.png
0864,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0864c.png
0865,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0865a.png
0865,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0865aa.png
0865,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0865b.png
0865,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0865bb.png
0865,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0865c.png
0865,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0865cc.png
0866,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0866a.png
0866,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0866aa.png
0866,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0866b.png
0866,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0866c.png
0867,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0867a.png
0867,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0867b.png
0867,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0867c.png
0868,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0868a.png
0868,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0868aa.png
0868,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0868b.png
0868,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0868c.png
0868,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0868cc.png
0869,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0869a.png
0869,C:\Users\vvrao\PycharmProjects\Handwriting-Verification\data\0869b.png
